file,image_url,image_src,dest,action,note
/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/4_Task3/index.md,pool-mbr1a.png,/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/pool-mbr1a.png,/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/4_Task3/pool-mbr1a.png,moved,leaf
/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/4_Task3/index.md,pool-mbr2a.png,/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/pool-mbr2a.png,/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/4_Task3/pool-mbr2a.png,moved,leaf
/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/4_Task3/index.md,finished-svr-pool1.png,/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/finished-svr-pool1.png,/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/4_Task3/finished-svr-pool1.png,moved,leaf
/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/4_Task3/index.md,svr-dvwa1.png,/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/svr-dvwa1.png,/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/4_Task3/svr-dvwa1.png,moved,leaf
/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/4_Task3/index.md,svr-dvwa2.png,/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/svr-dvwa2.png,/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/4_Task3/svr-dvwa2.png,moved,leaf
/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/4_Task3/index.md,fad-serverpool.png,NOT FOUND,,missing,leaf
/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/4_Task3/index.md,dvwa-svrpool.png,/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/dvwa-svrpool.png,/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/4_Task3/dvwa-svrpool.png,moved,leaf
/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/4_Task3/index.md,dvwa-pool-8080.png,/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/dvwa-pool-8080.png,/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/4_Task3/dvwa-pool-8080.png,moved,leaf
/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/4_Task3/index.md,fad-serverpool.png,NOT FOUND,,missing-shortcode,figure-shortcode
/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/4_Task3/index.md,fad-serverpool1.png,NOT FOUND,,missing-shortcode,figure-shortcode
/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/4_Task3/index.md,fad-serverpool2.png,NOT FOUND,,missing-shortcode,figure-shortcode
/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/4_Task3/index.md,pool-mbr1a.png,NOT FOUND,,missing-shortcode,figure-shortcode
/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/4_Task3/index.md,pool-mbr2a.png,NOT FOUND,,missing-shortcode,figure-shortcode
/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/4_Task3/index.md,finished-svr-pool1.png,NOT FOUND,,missing-shortcode,figure-shortcode
/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/4_Task3/index.md,svr-dvwa1.png,NOT FOUND,,missing-shortcode,figure-shortcode
/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/4_Task3/index.md,svr-dvwa2.png,NOT FOUND,,missing-shortcode,figure-shortcode
/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/4_Task3/index.md,dvwa-svrpool.png,NOT FOUND,,missing-shortcode,figure-shortcode
/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/4_Task3/index.md,dvwa-pool-8080.png,NOT FOUND,,missing-shortcode,figure-shortcode
/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/2_Task1/index.md,fad-shared-resources.png,/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/fad-shared-resources.png,/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/2_Task1/fad-shared-resources.png,moved,leaf
/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/2_Task1/index.md,web-app-healthck.png,/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/web-app-healthck.png,/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/2_Task1/web-app-healthck.png,moved,leaf
/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/2_Task1/index.md,fad-shared-resources.png,NOT FOUND,,missing-shortcode,figure-shortcode
/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/2_Task1/index.md,web-app-healthck.png,NOT FOUND,,missing-shortcode,figure-shortcode
/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/_index.md,network-topo-2.png,/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/network-topo-2.png,/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/network-topo-2.png,exists,section
/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/_index.md,network-topo-2.png,/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/network-topo-2.png,/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/network-topo-2.png,shortcode-ok,figure-shortcode
/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/Task5/index.md,juiceshop-test.png,/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/juiceshop-test.png,/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/Task5/juiceshop-test.png,moved,leaf
/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/Task5/index.md,dvwa-test.png,/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/dvwa-test.png,/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/Task5/dvwa-test.png,moved,leaf
/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/Task5/index.md,juiceshop-test.png,NOT FOUND,,missing-shortcode,figure-shortcode
/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/Task5/index.md,dvwa-test.png,NOT FOUND,,missing-shortcode,figure-shortcode
/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/Task4/index.md,fad-vs.png,/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/Task4/fad-vs.png,/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/Task4/fad-vs.png,exists,leaf
/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/Task4/index.md,fad-vs.png,/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/Task4/fad-vs.png,/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/Task4/fad-vs.png,shortcode-ok,figure-shortcode
/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/Task4/index.md,fad-vs-basic.png,/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/Task4/fad-vs-basic.png,/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/Task4/fad-vs-basic.png,shortcode-ok,figure-shortcode
/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/Task4/index.md,fad-vs-general.png,/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/Task4/fad-vs-general.png,/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/Task4/fad-vs-general.png,shortcode-ok,figure-shortcode
/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/Task4/index.md,fad-vs-monitoring.png,/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/Task4/fad-vs-monitoring.png,/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/Task4/fad-vs-monitoring.png,shortcode-ok,figure-shortcode
/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/Task4/index.md,fad-vs.png,/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/Task4/fad-vs.png,/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/Task4/fad-vs.png,shortcode-ok,figure-shortcode
/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/Task4/index.md,fad-vs-dvwa-basic.png,/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/Task4/fad-vs-dvwa-basic.png,/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/Task4/fad-vs-dvwa-basic.png,shortcode-ok,figure-shortcode
/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/Task4/index.md,fad-vs-dvwa-general.png,/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/Task4/fad-vs-dvwa-general.png,/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/Task4/fad-vs-dvwa-general.png,shortcode-ok,figure-shortcode
/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/Task4/index.md,fad-vs-dvwa-monitoring.png,/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/Task4/fad-vs-dvwa-monitoring.png,/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/Task4/fad-vs-dvwa-monitoring.png,shortcode-ok,figure-shortcode
/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/Task4/index.md,fad-logical-topo.png,/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/Task4/fad-logical-topo.png,/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/Task4/fad-logical-topo.png,shortcode-ok,figure-shortcode
/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/1_Task0/index.md,netstat.png,/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/1_Task0/netstat.png,/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/1_Task0/netstat.png,exists,leaf
/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/1_Task0/index.md,fad-logical-w-ips.png,/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/1_Task0/fad-logical-w-ips.png,/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/1_Task0/fad-logical-w-ips.png,shortcode-ok,figure-shortcode
/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/1_Task0/index.md,registration.png,/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/1_Task0/registration.png,/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/1_Task0/registration.png,shortcode-ok,figure-shortcode
/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/1_Task0/index.md,bastion.png,/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/1_Task0/bastion.png,/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/1_Task0/bastion.png,shortcode-ok,figure-shortcode
/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/1_Task0/index.md,netstat.png,/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/1_Task0/netstat.png,/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/1_Task0/netstat.png,shortcode-ok,figure-shortcode
/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/1_Task0/index.md,netstat.png,/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/1_Task0/netstat.png,/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/1_Task0/netstat.png,shortcode-ok,figure-shortcode
/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/1_Task0/index.md,fad-wizard-1.png,/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/1_Task0/fad-wizard-1.png,/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/1_Task0/fad-wizard-1.png,shortcode-ok,figure-shortcode
